,0,1,2,3,4
25,aizu_BL-01_12,2016-10-16 04:24:34.674,13.670564697407883,37.203383,139.77346699999998
26,aizu_BL-01_12,2016-10-16 04:24:36.664,13.56793024317318,37.203383,139.77346699999998
27,aizu_BL-01_12,2016-10-16 04:24:38.664,14.256764586688405,37.203383,139.77346699999998
28,aizu_BL-01_12,2016-10-16 04:24:40.664,14.315723472216234,37.203383,139.77346699999998
29,aizu_BL-01_12,2016-10-16 04:24:42.664,13.677349735019618,37.203383,139.77346699999998
30,aizu_BL-01_12,2016-10-16 04:24:44.664,13.878043604378036,37.203383,139.77346699999998
31,aizu_BL-01_12,2016-10-16 04:24:46.664,13.931772175528806,37.203383,139.77346699999998
32,aizu_BL-01_12,2016-10-16 04:24:48.664,13.315973046740112,37.203383,139.77346699999998
33,aizu_BL-01_12,2016-10-16 04:24:50.664,14.840470073337201,37.203383,139.77346699999998
34,aizu_BL-01_12,2016-10-16 04:24:52.664,16.460380083991367,37.203383,139.77346699999998
35,aizu_BL-01_12,2016-10-16 04:24:54.664,16.75862899460867,37.203383,139.77346699999998
36,aizu_BL-01_12,2016-10-16 04:24:56.664,17.381794781515282,37.203383,139.77346699999998
37,aizu_BL-01_12,2016-10-16 04:24:58.664,20.972590727764327,37.203293,139.773428
38,aizu_BL-01_12,2016-10-16 04:25:00.664,20.188887520473372,37.203264000000004,139.773446
39,aizu_BL-01_12,2016-10-16 04:25:02.664,18.096521647247755,37.203262,139.773448
40,aizu_BL-01_12,2016-10-16 04:25:04.664,21.04325405127838,37.203262,139.773448
41,aizu_BL-01_12,2016-10-16 04:25:06.664,22.949796408744305,37.203262,139.773448
42,aizu_BL-01_12,2016-10-16 04:25:08.664,25.011254623314016,37.203262,139.773448
43,aizu_BL-01_12,2016-10-16 04:25:10.664,22.60036362939195,37.203262,139.773448
44,aizu_BL-01_12,2016-10-16 04:25:12.664,19.70852812625003,37.203262,139.773448
45,aizu_BL-01_12,2016-10-16 04:25:14.664,19.60731044981935,37.203262,139.773448
46,aizu_BL-01_12,2016-10-16 04:25:16.664,18.687471085377183,37.203321,139.77352
47,aizu_BL-01_12,2016-10-16 04:25:18.664,18.788682507012936,37.203342,139.77353200000002
48,aizu_BL-01_12,2016-10-16 04:25:20.664,17.735878180985537,37.203343,139.77353300000001
49,aizu_BL-01_12,2016-10-16 04:25:22.664,23.662507099685172,37.203343,139.77353300000001
50,aizu_BL-01_12,2016-10-16 04:25:24.664,21.682635709763417,37.203343,139.77353300000001
51,aizu_BL-01_12,2016-10-16 04:25:26.664,22.281585083925393,37.203343,139.77353300000001
52,aizu_BL-01_12,2016-10-16 04:25:28.664,22.233052085649433,37.203343,139.77353300000001
53,aizu_BL-01_12,2016-10-16 04:25:30.674,20.235956243577903,37.203343,139.77353300000001
54,aizu_BL-01_12,2016-10-16 04:25:32.664,22.285519712413816,37.203343,139.77353300000001
55,aizu_BL-01_12,2016-10-16 04:25:34.674,22.389467195898987,37.203343,139.77353300000001
56,aizu_BL-01_12,2016-10-16 04:25:36.664,21.4064977993703,37.203343,139.77353300000001
57,aizu_BL-01_12,2016-10-16 04:25:38.674,24.620841962924032,37.203425,139.77356
58,aizu_BL-01_12,2016-10-16 04:25:40.664,24.164471748532378,37.203433000000004,139.773563
59,aizu_BL-01_12,2016-10-16 04:25:42.664,22.829879759303594,37.203433000000004,139.773565
60,aizu_BL-01_12,2016-10-16 04:25:44.664,29.8171722330153,37.203433000000004,139.773565
61,aizu_BL-01_12,2016-10-16 04:25:46.674,30.60445445604637,37.203433000000004,139.773565
62,aizu_BL-01_12,2016-10-16 04:25:48.664,25.582684752524983,37.203433000000004,139.773565
63,aizu_BL-01_12,2016-10-16 04:25:50.664,47.11313229050779,37.203433000000004,139.773565
64,aizu_BL-01_12,2016-10-16 04:25:52.664,45.848047649138834,37.203433000000004,139.773565
65,aizu_BL-01_12,2016-10-16 04:25:54.664,27.402994802454486,37.203433000000004,139.773565
66,aizu_BL-01_12,2016-10-16 04:25:56.674,24.26003741779118,37.203433000000004,139.773565
67,aizu_BL-01_12,2016-10-16 04:25:58.664,27.830737363058006,37.203433000000004,139.773565
68,aizu_BL-01_12,2016-10-16 04:26:00.664,25.63655916353332,37.203433000000004,139.773565
69,aizu_BL-01_12,2016-10-16 04:26:02.664,22.788191192580598,37.203433000000004,139.773565
70,aizu_BL-01_12,2016-10-16 04:26:04.664,23.3002664109963,37.203433000000004,139.773565
71,aizu_BL-01_12,2016-10-16 04:26:06.664,29.361722942707274,37.203531,139.773543
72,aizu_BL-01_12,2016-10-16 04:26:08.664,41.064138373025344,37.203539,139.773543
73,aizu_BL-01_12,2016-10-16 04:26:10.664,38.53667317733289,37.203540000000004,139.773543
74,aizu_BL-01_12,2016-10-16 04:26:12.664,32.42362627190687,37.203540000000004,139.773543
75,aizu_BL-01_12,2016-10-16 04:26:14.674,26.77828770969063,37.203540000000004,139.773543
76,aizu_BL-01_12,2016-10-16 04:26:16.664,24.625635787314422,37.203540000000004,139.773543
77,aizu_BL-01_12,2016-10-16 04:26:18.664,26.479425662382937,37.203540000000004,139.773543
78,aizu_BL-01_12,2016-10-16 04:26:20.664,28.862387646114257,37.203540000000004,139.773543
79,aizu_BL-01_12,2016-10-16 04:26:22.664,27.58664301999511,37.203540000000004,139.773543
80,aizu_BL-01_12,2016-10-16 04:26:24.674,26.99627638705806,37.203540000000004,139.773543
81,aizu_BL-01_12,2016-10-16 04:26:26.664,31.601643059393837,37.203540000000004,139.773543
82,aizu_BL-01_12,2016-10-16 04:26:28.664,28.90233396887561,37.203632,139.77358700000002
83,aizu_BL-01_12,2016-10-16 04:26:30.664,26.65740715900847,37.203637,139.77358999999998
84,aizu_BL-01_12,2016-10-16 04:26:32.684,26.613981307775475,37.203637,139.77358999999998
85,aizu_BL-01_12,2016-10-16 04:26:34.664,24.328793079257593,37.203637,139.77358999999998
86,aizu_BL-01_12,2016-10-16 04:26:36.664,26.221660072911845,37.203637,139.77358999999998
87,aizu_BL-01_12,2016-10-16 04:26:38.664,31.791705999262376,37.203637,139.77358999999998
88,aizu_BL-01_12,2016-10-16 04:26:40.664,34.65851605142802,37.203637,139.77358999999998
89,aizu_BL-01_12,2016-10-16 04:26:42.664,28.031627932523634,37.203637,139.77358999999998
90,aizu_BL-01_12,2016-10-16 04:26:44.664,28.121217011721455,37.203637,139.77358999999998
91,aizu_BL-01_12,2016-10-16 04:26:46.664,31.25464856540566,37.203637,139.77358999999998
92,aizu_BL-01_12,2016-10-16 04:26:48.674,32.89121101679689,37.203637,139.77358999999998
93,aizu_BL-01_12,2016-10-16 04:26:50.664,34.16532692871647,37.203637,139.77358999999998
94,aizu_BL-01_12,2016-10-16 04:26:52.664,33.0145685471507,37.203637,139.77358999999998
95,aizu_BL-01_12,2016-10-16 04:26:54.664,27.37447133768933,37.203637,139.77358999999998
96,aizu_BL-01_12,2016-10-16 04:26:56.664,23.98853328088535,37.203637,139.77358999999998
97,aizu_BL-01_12,2016-10-16 04:26:58.664,23.2701191693252,37.203637,139.77358999999998
98,aizu_BL-01_12,2016-10-16 04:27:00.664,23.518586216660196,37.203637,139.77358999999998
99,aizu_BL-01_12,2016-10-16 04:27:02.664,22.78450377380068,37.203637,139.77358999999998
100,aizu_BL-01_12,2016-10-16 04:27:04.664,21.44846684575191,37.203637,139.77358999999998
101,aizu_BL-01_12,2016-10-16 04:27:06.664,20.572313544122153,37.203637,139.77358999999998
102,aizu_BL-01_12,2016-10-16 04:27:08.664,20.8936234212606,37.203637,139.77358999999998
103,aizu_BL-01_12,2016-10-16 04:27:10.664,21.136676009419034,37.203637,139.77358999999998
104,aizu_BL-01_12,2016-10-16 04:27:12.664,19.26595334472063,37.203637,139.77358999999998
105,aizu_BL-01_12,2016-10-16 04:27:14.664,22.5536901015696,37.203637,139.77358999999998
106,aizu_BL-01_12,2016-10-16 04:27:16.664,24.82674679089746,37.203637,139.77358999999998
107,aizu_BL-01_12,2016-10-16 04:27:18.664,21.795020866167988,37.203637,139.77358999999998
108,aizu_BL-01_12,2016-10-16 04:27:20.664,21.137162689879915,37.203637,139.77358999999998
109,aizu_BL-01_12,2016-10-16 04:27:22.664,23.723132071332657,37.203637,139.77358999999998
110,aizu_BL-01_12,2016-10-16 04:27:24.664,24.850440264595818,37.203637,139.77358999999998
111,aizu_BL-01_12,2016-10-16 04:27:26.674,26.833020669330153,37.203637,139.77358999999998
112,aizu_BL-01_12,2016-10-16 04:27:28.664,27.826773002067284,37.203637,139.77358999999998
113,aizu_BL-01_12,2016-10-16 04:27:30.664,29.292806662942894,37.203637,139.77358999999998
114,aizu_BL-01_12,2016-10-16 04:27:32.664,27.33916076579135,37.203637,139.77358999999998
115,aizu_BL-01_12,2016-10-16 04:27:34.664,22.8669226420609,37.203637,139.77358999999998
116,aizu_BL-01_12,2016-10-16 04:27:36.664,24.530513955420474,37.203637,139.77358999999998
117,aizu_BL-01_12,2016-10-16 04:27:38.664,22.930082277416886,37.203637,139.77358999999998
118,aizu_BL-01_12,2016-10-16 04:27:40.664,22.426661524514202,37.203637,139.77358999999998
119,aizu_BL-01_12,2016-10-16 04:27:42.664,21.912196203164967,37.203637,139.77358999999998
120,aizu_BL-01_12,2016-10-16 04:27:44.674,22.588464096043936,37.203637,139.77358999999998
121,aizu_BL-01_12,2016-10-16 04:27:46.664,22.320104453939166,37.203637,139.77358999999998
122,aizu_BL-01_12,2016-10-16 04:27:48.664,21.678355040043243,37.203542999999996,139.773642
123,aizu_BL-01_12,2016-10-16 04:27:50.664,22.86130000144476,37.203533,139.773637
124,aizu_BL-01_12,2016-10-16 04:27:52.664,22.118711983313005,37.203532,139.773637
125,aizu_BL-01_12,2016-10-16 04:27:54.664,21.97749343311534,37.203532,139.773637
126,aizu_BL-01_12,2016-10-16 04:27:56.664,33.32833008608213,37.203532,139.773637
127,aizu_BL-01_12,2016-10-16 04:27:58.664,35.124790789788904,37.203532,139.773637
128,aizu_BL-01_12,2016-10-16 04:28:00.664,34.88792917494743,37.203532,139.773637
129,aizu_BL-01_12,2016-10-16 04:28:02.664,25.85762304306627,37.203532,139.773637
130,aizu_BL-01_12,2016-10-16 04:28:04.664,23.457826107011215,37.203532,139.773637
131,aizu_BL-01_12,2016-10-16 04:28:06.664,23.259645145845752,37.203532,139.773637
132,aizu_BL-01_12,2016-10-16 04:28:08.664,26.128390392050505,37.203532,139.773637
133,aizu_BL-01_12,2016-10-16 04:28:10.664,30.432571876708835,37.203532,139.773637
134,aizu_BL-01_12,2016-10-16 04:28:12.664,28.708846589842324,37.203532,139.773637
135,aizu_BL-01_12,2016-10-16 04:28:14.664,23.95337885314825,37.203532,139.773637
136,aizu_BL-01_12,2016-10-16 04:28:16.664,22.71791306835462,37.203532,139.773637
137,aizu_BL-01_12,2016-10-16 04:28:18.664,22.537909059284175,37.203532,139.773637
138,aizu_BL-01_12,2016-10-16 04:28:20.664,22.124839165247977,37.203532,139.773637
139,aizu_BL-01_12,2016-10-16 04:28:22.664,22.682857856133523,37.203532,139.773637
140,aizu_BL-01_12,2016-10-16 04:28:24.664,22.267497101489653,37.203441999999995,139.773602
141,aizu_BL-01_12,2016-10-16 04:28:26.664,26.564593829334626,37.203435,139.7736
142,aizu_BL-01_12,2016-10-16 04:28:28.664,34.813028344211716,37.203435,139.7736
143,aizu_BL-01_12,2016-10-16 04:28:30.664,30.352814627404086,37.203435,139.7736
144,aizu_BL-01_12,2016-10-16 04:28:32.664,34.79289812381671,37.203435,139.7736
145,aizu_BL-01_12,2016-10-16 04:28:34.664,37.883775178939686,37.203435,139.7736
146,aizu_BL-01_12,2016-10-16 04:28:36.664,26.375176818652335,37.203435,139.7736
147,aizu_BL-01_12,2016-10-16 04:28:38.664,25.259257472521313,37.203435,139.7736
148,aizu_BL-01_12,2016-10-16 04:28:40.674,25.223921224602464,37.203435,139.7736
149,aizu_BL-01_12,2016-10-16 04:28:42.664,21.9326201826334,37.203435,139.7736
150,aizu_BL-01_12,2016-10-16 04:28:44.674,21.90576823556421,37.203435,139.7736
151,aizu_BL-01_12,2016-10-16 04:28:46.664,22.300748286725366,37.203435,139.7736
152,aizu_BL-01_12,2016-10-16 04:28:48.664,21.104979317397238,37.203435,139.7736
153,aizu_BL-01_12,2016-10-16 04:28:50.664,20.534387287716527,37.203435,139.7736
154,aizu_BL-01_12,2016-10-16 04:28:52.674,35.076312831499536,37.203435,139.7736
155,aizu_BL-01_12,2016-10-16 04:28:54.664,37.00362218260216,37.203435,139.7736
156,aizu_BL-01_12,2016-10-16 04:28:56.664,40.70607469907941,37.203435,139.7736
157,aizu_BL-01_12,2016-10-16 04:28:58.664,36.48510758094949,37.203435,139.7736
158,aizu_BL-01_12,2016-10-16 04:29:00.664,27.649506459452823,37.203435,139.7736
159,aizu_BL-01_12,2016-10-16 04:29:02.664,28.677164060078212,37.203435,139.7736
160,aizu_BL-01_12,2016-10-16 04:29:04.664,28.32994774160602,37.203435,139.7736
161,aizu_BL-01_12,2016-10-16 04:29:06.664,23.830953369943927,37.203519,139.773612
162,aizu_BL-01_12,2016-10-16 04:29:08.664,23.523197503492156,37.203534000000005,139.77361000000002
163,aizu_BL-01_12,2016-10-16 04:29:10.664,23.36875109078028,37.203537,139.77361000000002
164,aizu_BL-01_12,2016-10-16 04:29:12.664,24.522777659696885,37.203537,139.77361000000002
165,aizu_BL-01_12,2016-10-16 04:29:14.664,27.373293785160286,37.203537,139.77361000000002
166,aizu_BL-01_12,2016-10-16 04:29:16.664,25.3447319130064,37.203537,139.77361000000002
167,aizu_BL-01_12,2016-10-16 04:29:18.664,23.193759402322257,37.203537,139.77361000000002
168,aizu_BL-01_12,2016-10-16 04:29:20.664,21.98264414299865,37.203537,139.77361000000002
169,aizu_BL-01_12,2016-10-16 04:29:22.664,21.702539266816757,37.203537,139.77361000000002
170,aizu_BL-01_12,2016-10-16 04:29:24.664,26.398392424461235,37.203537,139.77361000000002
171,aizu_BL-01_12,2016-10-16 04:29:26.664,28.079727215783578,37.203537,139.77361000000002
172,aizu_BL-01_12,2016-10-16 04:29:28.664,26.121634362063787,37.203537,139.77361000000002
173,aizu_BL-01_12,2016-10-16 04:29:30.664,29.622224484348635,37.203537,139.77361000000002
174,aizu_BL-01_12,2016-10-16 04:29:32.664,33.94558445316056,37.203537,139.77361000000002
175,aizu_BL-01_12,2016-10-16 04:29:34.664,42.5753275542686,37.203537,139.77361000000002
176,aizu_BL-01_12,2016-10-16 04:29:36.664,40.80761635784461,37.203537,139.77361000000002
177,aizu_BL-01_12,2016-10-16 04:29:38.664,35.765333469397774,37.203537,139.77361000000002
178,aizu_BL-01_12,2016-10-16 04:29:40.664,29.760254879471404,37.203537,139.77361000000002
179,aizu_BL-01_12,2016-10-16 04:29:42.664,25.15533660193705,37.203537,139.77361000000002
180,aizu_BL-01_12,2016-10-16 04:29:44.664,24.40886320489517,37.203537,139.77361000000002
181,aizu_BL-01_12,2016-10-16 04:29:46.664,23.59253222141183,37.203537,139.77361000000002
182,aizu_BL-01_12,2016-10-16 04:29:48.674,23.05158012902234,37.203537,139.77361000000002
183,aizu_BL-01_12,2016-10-16 04:29:50.664,22.773375041475674,37.203537,139.77361000000002
184,aizu_BL-01_12,2016-10-16 04:29:52.664,26.07464905851907,37.203537,139.77361000000002
185,aizu_BL-01_12,2016-10-16 04:29:54.674,28.82320110506066,37.203537,139.77361000000002
186,aizu_BL-01_12,2016-10-16 04:29:56.664,28.51554561083526,37.203537,139.77361000000002
187,aizu_BL-01_12,2016-10-16 04:29:58.664,28.941056067350473,37.203537,139.77361000000002
188,aizu_BL-01_12,2016-10-16 04:30:00.664,25.31301593990065,37.203537,139.77361000000002
189,aizu_BL-01_12,2016-10-16 04:30:02.664,24.083123618256877,37.203537,139.77361000000002
190,aizu_BL-01_12,2016-10-16 04:30:04.664,30.413035608973814,37.203537,139.77361000000002
191,aizu_BL-01_12,2016-10-16 04:30:06.664,34.385862233511034,37.203537,139.77361000000002
192,aizu_BL-01_12,2016-10-16 04:30:08.664,28.037046006778837,37.203537,139.77361000000002
193,aizu_BL-01_12,2016-10-16 04:30:10.664,23.397241458246754,37.203537,139.77361000000002
194,aizu_BL-01_12,2016-10-16 04:30:12.664,27.265351147762885,37.203537,139.77361000000002
195,aizu_BL-01_12,2016-10-16 04:30:14.664,27.384316867392954,37.203537,139.77361000000002
196,aizu_BL-01_12,2016-10-16 04:30:16.664,25.797781284611347,37.203537,139.77361000000002
197,aizu_BL-01_12,2016-10-16 04:30:18.664,24.172146633924285,37.203537,139.77361000000002
198,aizu_BL-01_12,2016-10-16 04:30:20.664,22.579236749051233,37.203537,139.77361000000002
199,aizu_BL-01_12,2016-10-16 04:30:22.664,26.298181483291273,37.203537,139.77361000000002
200,aizu_BL-01_12,2016-10-16 04:30:24.664,26.972081124812576,37.203537,139.77361000000002
201,aizu_BL-01_12,2016-10-16 04:30:26.664,27.472126537825034,37.203537,139.77361000000002
202,aizu_BL-01_12,2016-10-16 04:30:28.664,24.986140265266158,37.203537,139.77361000000002
203,aizu_BL-01_12,2016-10-16 04:30:30.664,25.69364679272644,37.203537,139.77361000000002
204,aizu_BL-01_12,2016-10-16 04:30:32.664,26.910947805503383,37.203537,139.77361000000002
205,aizu_BL-01_12,2016-10-16 04:30:34.664,27.681930892726086,37.203537,139.77361000000002
206,aizu_BL-01_12,2016-10-16 04:30:36.664,26.678318128721003,37.203537,139.77361000000002
207,aizu_BL-01_12,2016-10-16 04:30:38.664,25.44143241832444,37.203537,139.77361000000002
208,aizu_BL-01_12,2016-10-16 04:30:40.664,25.914893027540757,37.203537,139.77361000000002
209,aizu_BL-01_12,2016-10-16 04:30:42.674,25.05466107893176,37.203537,139.77361000000002
210,aizu_BL-01_12,2016-10-16 04:30:44.664,25.885898336364562,37.203537,139.77361000000002
211,aizu_BL-01_12,2016-10-16 04:30:46.664,24.962877713001944,37.203537,139.77361000000002
212,aizu_BL-01_12,2016-10-16 04:30:48.674,25.905048349983417,37.203537,139.77361000000002
213,aizu_BL-01_12,2016-10-16 04:30:50.664,27.05523949706935,37.203537,139.77361000000002
214,aizu_BL-01_12,2016-10-16 04:30:52.664,25.332087300347666,37.203537,139.77361000000002
215,aizu_BL-01_12,2016-10-16 04:30:54.664,27.59320016768561,37.203537,139.77361000000002
216,aizu_BL-01_12,2016-10-16 04:30:56.664,28.239149774123007,37.203537,139.77361000000002
217,aizu_BL-01_12,2016-10-16 04:30:58.664,24.7894305246175,37.203537,139.77361000000002
218,aizu_BL-01_12,2016-10-16 04:31:00.664,24.73015563924855,37.203537,139.77361000000002
219,aizu_BL-01_12,2016-10-16 04:31:02.664,25.250070064732654,37.203537,139.77361000000002
220,aizu_BL-01_12,2016-10-16 04:31:04.664,24.849698632548098,37.203537,139.77361000000002
221,aizu_BL-01_12,2016-10-16 04:31:06.674,25.295026148910438,37.203537,139.77361000000002
222,aizu_BL-01_12,2016-10-16 04:31:08.664,26.718212541632965,37.203537,139.77361000000002
223,aizu_BL-01_12,2016-10-16 04:31:10.664,25.693637124586758,37.203537,139.77361000000002
224,aizu_BL-01_12,2016-10-16 04:31:12.664,29.542966781275254,37.203537,139.77361000000002
225,aizu_BL-01_12,2016-10-16 04:31:14.664,31.59062157329231,37.203537,139.77361000000002
226,aizu_BL-01_12,2016-10-16 04:31:16.664,32.443455650173064,37.203537,139.77361000000002
227,aizu_BL-01_12,2016-10-16 04:31:18.664,38.34972705780183,37.203537,139.77361000000002
228,aizu_BL-01_12,2016-10-16 04:31:20.664,38.08634362068551,37.203537,139.77361000000002
229,aizu_BL-01_12,2016-10-16 04:31:22.664,32.07378826214358,37.203537,139.77361000000002
230,aizu_BL-01_12,2016-10-16 04:31:24.664,28.712970385040762,37.203537,139.77361000000002
231,aizu_BL-01_12,2016-10-16 04:31:26.664,27.551691399894708,37.203537,139.77361000000002
232,aizu_BL-01_12,2016-10-16 04:31:28.664,27.44958758870075,37.203537,139.77361000000002
233,aizu_BL-01_12,2016-10-16 04:31:30.664,27.29705632905484,37.203537,139.77361000000002
234,aizu_BL-01_12,2016-10-16 04:31:32.664,24.590750439620024,37.203537,139.77361000000002
235,aizu_BL-01_12,2016-10-16 04:31:34.664,24.527760298838984,37.203537,139.77361000000002
236,aizu_BL-01_12,2016-10-16 04:31:36.664,26.233694369275554,37.203537,139.77361000000002
237,aizu_BL-01_12,2016-10-16 04:31:38.664,25.780080026744145,37.203537,139.77361000000002
238,aizu_BL-01_12,2016-10-16 04:31:40.664,24.94931884845664,37.203537,139.77361000000002
239,aizu_BL-01_12,2016-10-16 04:31:42.664,24.153554601289443,37.203537,139.77361000000002
240,aizu_BL-01_12,2016-10-16 04:31:44.664,23.697958186085316,37.203537,139.77361000000002
241,aizu_BL-01_12,2016-10-16 04:31:46.664,23.776361127971768,37.203537,139.77361000000002
242,aizu_BL-01_12,2016-10-16 04:31:48.664,24.44121474576241,37.203537,139.77361000000002
243,aizu_BL-01_12,2016-10-16 04:31:50.664,24.376660219905034,37.203537,139.77361000000002
244,aizu_BL-01_12,2016-10-16 04:31:52.664,22.890506042395145,37.203537,139.77361000000002
245,aizu_BL-01_12,2016-10-16 04:31:54.664,23.70137986075497,37.203537,139.77361000000002
246,aizu_BL-01_12,2016-10-16 04:31:56.664,24.34219170130382,37.203537,139.77361000000002
247,aizu_BL-01_12,2016-10-16 04:31:58.664,22.462232416721463,37.203537,139.77361000000002
248,aizu_BL-01_12,2016-10-16 04:32:00.664,22.319397087567495,37.203537,139.77361000000002
249,aizu_BL-01_12,2016-10-16 04:32:02.664,22.72472277899419,37.203537,139.77361000000002
250,aizu_BL-01_12,2016-10-16 04:32:04.664,23.484489683404718,37.203537,139.77361000000002
251,aizu_BL-01_12,2016-10-16 04:32:06.664,22.150653512373765,37.203537,139.77361000000002
252,aizu_BL-01_12,2016-10-16 04:32:08.664,32.31622625288219,37.203537,139.77361000000002
253,aizu_BL-01_12,2016-10-16 04:32:10.664,40.35871473552925,37.203537,139.77361000000002
254,aizu_BL-01_12,2016-10-16 04:32:12.664,34.4576823904581,37.203537,139.77361000000002
255,aizu_BL-01_12,2016-10-16 04:32:14.664,29.97135302983247,37.203537,139.77361000000002
256,aizu_BL-01_12,2016-10-16 04:32:16.664,29.065398050010117,37.203537,139.77361000000002
257,aizu_BL-01_12,2016-10-16 04:32:18.664,25.0303598967605,37.203537,139.77361000000002
258,aizu_BL-01_12,2016-10-16 04:32:20.664,28.563099898116207,37.203537,139.77361000000002
259,aizu_BL-01_12,2016-10-16 04:32:22.664,29.875754653334297,37.203537,139.77361000000002
260,aizu_BL-01_12,2016-10-16 04:32:24.664,30.11746792701183,37.203537,139.77361000000002
261,aizu_BL-01_12,2016-10-16 04:32:26.664,33.23699381835672,37.203537,139.77361000000002
262,aizu_BL-01_12,2016-10-16 04:32:28.664,37.05113812977743,37.203537,139.77361000000002
263,aizu_BL-01_12,2016-10-16 04:32:30.664,42.51192938234658,37.203537,139.77361000000002
264,aizu_BL-01_12,2016-10-16 04:32:32.664,34.329386488773025,37.203537,139.77361000000002
265,aizu_BL-01_12,2016-10-16 04:32:34.664,27.8424862075517,37.203537,139.77361000000002
266,aizu_BL-01_12,2016-10-16 04:32:36.664,26.909265763973963,37.203537,139.77361000000002
267,aizu_BL-01_12,2016-10-16 04:32:38.674,27.01412759069717,37.203596999999995,139.773703
268,aizu_BL-01_12,2016-10-16 04:32:40.664,27.022886848526696,37.203602000000004,139.77371000000002
269,aizu_BL-01_12,2016-10-16 04:32:42.664,26.043491781111015,37.203602000000004,139.77371000000002
270,aizu_BL-01_12,2016-10-16 04:32:44.674,25.06624790083515,37.203602000000004,139.77371000000002
271,aizu_BL-01_12,2016-10-16 04:32:46.664,24.48413335835562,37.203602000000004,139.77371000000002
272,aizu_BL-01_12,2016-10-16 04:32:48.664,23.379060589009896,37.203602000000004,139.77371000000002
273,aizu_BL-01_12,2016-10-16 04:32:50.664,22.06942490204915,37.203602000000004,139.77371000000002
274,aizu_BL-01_12,2016-10-16 04:32:52.664,21.64084178631674,37.203602000000004,139.77371000000002
275,aizu_BL-01_12,2016-10-16 04:32:54.664,22.176433508921264,37.203602000000004,139.77371000000002
276,aizu_BL-01_12,2016-10-16 04:32:56.664,22.252752252862592,37.203602000000004,139.77371000000002
277,aizu_BL-01_12,2016-10-16 04:32:58.664,22.428075147447316,37.203602000000004,139.77371000000002
278,aizu_BL-01_12,2016-10-16 04:33:00.664,22.17593051643439,37.203602000000004,139.77371000000002
279,aizu_BL-01_12,2016-10-16 04:33:02.674,22.24420544684199,37.203602000000004,139.77371000000002
280,aizu_BL-01_12,2016-10-16 04:33:04.664,23.839948737099803,37.203602000000004,139.77371000000002
281,aizu_BL-01_12,2016-10-16 04:33:06.664,24.27028325219817,37.203602000000004,139.77371000000002
282,aizu_BL-01_12,2016-10-16 04:33:08.664,22.266196550780478,37.203602000000004,139.77371000000002
283,aizu_BL-01_12,2016-10-16 04:33:10.664,21.423709539311858,37.203602000000004,139.77371000000002
284,aizu_BL-01_12,2016-10-16 04:33:12.664,21.519678944707493,37.203602000000004,139.77371000000002
285,aizu_BL-01_12,2016-10-16 04:33:14.664,22.523142826776166,37.203602000000004,139.77371000000002
286,aizu_BL-01_12,2016-10-16 04:33:16.664,22.103133207550854,37.203602000000004,139.77371000000002
