,0,1,2,3
0,660.2135037507142,37.523937,139.93979199999998,2017-02-20 13:54:04.783
1,655.7424972005574,37.523922999999996,139.939782,2017-02-20 13:54:06.783
2,688.7997687011957,37.523891,139.93981200000002,2017-02-20 13:54:08.783
3,852.2924344139792,37.523796000000004,139.939845,2017-02-20 13:54:10.783
4,864.2725011463663,37.523664000000004,139.939842,2017-02-20 13:54:12.783
5,1304.756287108772,37.523505,139.939805,2017-02-20 13:54:14.783
6,1248.799675669885,37.523317999999996,139.939778,2017-02-20 13:54:16.783
7,644.3200922641554,37.523106,139.939768,2017-02-20 13:54:18.783
8,680.2700657416754,37.522892999999996,139.939743,2017-02-20 13:54:20.783
9,669.8430704795501,37.522675,139.93971200000001,2017-02-20 13:54:22.783
10,375.221686301069,37.522458,139.939683,2017-02-20 13:54:24.783
11,547.4252911841177,37.522255,139.939662,2017-02-20 13:54:26.783
12,443.06087378039956,37.522090999999996,139.93964499999998,2017-02-20 13:54:28.783
13,427.74690577938236,37.521956,139.939599,2017-02-20 13:54:30.783
14,612.483006195529,37.521845,139.93950700000002,2017-02-20 13:54:32.783
15,618.1513609252615,37.52185,139.939323,2017-02-20 13:54:34.783
16,433.4944668885,37.521862,139.93913,2017-02-20 13:54:36.783
17,546.8957031590435,37.521877,139.93891000000002,2017-02-20 13:54:38.783
18,840.1765894328455,37.521888,139.938669,2017-02-20 13:54:40.783
19,1220.1009239015548,37.521916999999995,139.93840600000001,2017-02-20 13:54:42.783
20,985.8310953695363,37.521928,139.938156,2017-02-20 13:54:44.783
21,888.8305333684002,37.521937,139.937918,2017-02-20 13:54:46.783
22,726.0778243849054,37.521952,139.937727,2017-02-20 13:54:48.783
23,707.3039307956387,37.52194,139.93762900000002,2017-02-20 13:54:50.783
24,1095.0735846558237,37.521921999999996,139.937552,2017-02-20 13:54:52.783
25,1768.4773858657572,37.521856,139.937513,2017-02-20 13:54:54.783
26,2309.4997380720597,37.521766,139.93750500000002,2017-02-20 13:54:56.783
27,1457.7762165736785,37.521695,139.937502,2017-02-20 13:54:58.783
28,465.7251272374415,37.521646999999994,139.937498,2017-02-20 13:55:00.783
29,476.65374546033854,37.521602,139.937461,2017-02-20 13:55:02.783
30,442.8640108281397,37.521570000000004,139.937351,2017-02-20 13:55:04.783
31,494.3522494408862,37.52156,139.937201,2017-02-20 13:55:06.783
32,543.443220775549,37.521557,139.937021,2017-02-20 13:55:08.783
33,448.0794287838253,37.521573,139.936798,2017-02-20 13:55:10.783
34,1290.2588746883557,37.521587,139.93655,2017-02-20 13:55:12.783
35,1270.5268971686164,37.521609999999995,139.936282,2017-02-20 13:55:14.783
36,592.5305036539212,37.521628,139.93600700000002,2017-02-20 13:55:16.783
37,400.25142804743155,37.521648,139.935727,2017-02-20 13:55:18.783
38,709.9078716142685,37.52166,139.935437,2017-02-20 13:55:20.783
39,749.101911224574,37.521677000000004,139.935145,2017-02-20 13:55:22.783
40,351.25300546200015,37.521688,139.934865,2017-02-20 13:55:24.783
41,307.4588283085177,37.521712,139.93461299999998,2017-02-20 13:55:26.783
42,887.585187185181,37.521725,139.934406,2017-02-20 13:55:28.783
43,1037.0206218792591,37.521752,139.934241,2017-02-20 13:55:30.783
44,640.2693894743607,37.521741999999996,139.934177,2017-02-20 13:55:32.783
45,679.9487352147444,37.521735,139.93413,2017-02-20 13:55:34.783
46,699.9237379248407,37.521696,139.934069,2017-02-20 13:55:36.883
47,1492.5434244757198,37.521625,139.934019,2017-02-20 13:55:38.883
48,1428.8099498039956,37.521506,139.933997,2017-02-20 13:55:40.883
