,0,1,2,3
0,215.67116925405935,37.524366,139.93988000000002,2017-02-20 12:02:57.581
1,185.41758827011017,37.524339000000005,139.939854,2017-02-20 12:02:59.581
2,405.4610947329238,37.524316,139.939869,2017-02-20 12:03:01.581
3,316.2982139850501,37.524283000000004,139.939864,2017-02-20 12:03:03.581
4,527.0010260601739,37.524268,139.93987099999998,2017-02-20 12:03:05.581
5,694.0333620170131,37.524260999999996,139.9399,2017-02-20 12:03:07.581
6,549.5005106185308,37.524256,139.93991599999998,2017-02-20 12:03:09.581
7,913.0654180655838,37.524305,139.93995800000002,2017-02-20 12:03:11.581
8,1184.8229347710148,37.524425,139.940009,2017-02-20 12:03:13.581
9,776.4851055015024,37.524524,139.94001,2017-02-20 12:03:15.581
10,1236.0775199742202,37.524614,139.93998200000001,2017-02-20 12:03:17.581
11,1801.6890743750992,37.524659,139.93986,2017-02-20 12:03:19.581
12,1146.4185267384746,37.52467,139.939683,2017-02-20 12:03:21.581
13,599.5179635750574,37.524667,139.93948899999998,2017-02-20 12:03:23.581
14,1113.5244956520037,37.5247,139.93929599999998,2017-02-20 12:03:25.581
15,977.0012394525111,37.524714,139.939098,2017-02-20 12:03:27.581
16,2114.3073454732075,37.524719,139.93889199999998,2017-02-20 12:03:29.581
17,2524.926019605482,37.524713,139.9387,2017-02-20 12:03:31.581
18,877.1736151327823,37.524709,139.938496,2017-02-20 12:03:33.591
19,548.4634375313763,37.524693,139.93829399999998,2017-02-20 12:03:35.581
20,429.9783762720326,37.524698,139.938071,2017-02-20 12:03:37.581
21,1269.59456687473,37.524709,139.937856,2017-02-20 12:03:39.581
22,1878.6995132442244,37.524731,139.937626,2017-02-20 12:03:41.581
23,1945.037316517497,37.524755,139.93741799999998,2017-02-20 12:03:43.581
24,1817.409685962135,37.524764000000005,139.93726999999998,2017-02-20 12:03:45.581
25,705.5934610576114,37.524738,139.937154,2017-02-20 12:03:47.581
26,966.8636344539445,37.524685999999996,139.937077,2017-02-20 12:03:49.581
27,732.9063268011087,37.524677000000004,139.937,2017-02-20 12:03:51.581
28,303.9599190023764,37.52468,139.936939,2017-02-20 12:03:53.581
29,250.637269631261,37.524688,139.93690800000002,2017-02-20 12:03:55.581
30,329.1718275665917,37.52469,139.93691,2017-02-20 12:03:57.581
31,416.71043029824796,37.524715,139.936927,2017-02-20 12:03:59.581
32,346.1431690747995,37.52471,139.936938,2017-02-20 12:04:01.581
33,219.72033810202356,37.524724,139.93693000000002,2017-02-20 12:04:03.581
34,137.42715379794026,37.524741999999996,139.936925,2017-02-20 12:04:05.581
35,205.7177214144067,37.524741999999996,139.936933,2017-02-20 12:04:07.581
36,187.01961096209652,37.524741999999996,139.936933,2017-02-20 12:04:09.581
37,98.31401353958427,37.524741999999996,139.936933,2017-02-20 12:04:11.581
38,180.16715805034983,37.524716999999995,139.93693000000002,2017-02-20 12:04:13.581
39,204.56010843267813,37.524713,139.936928,2017-02-20 12:04:15.581
40,157.88225813071767,37.524722,139.936945,2017-02-20 12:04:17.581
41,181.4883633956524,37.524709,139.93695,2017-02-20 12:04:19.581
42,190.55820673740618,37.524695,139.936947,2017-02-20 12:04:21.581
43,111.49040694337691,37.524685,139.936937,2017-02-20 12:04:23.581
44,84.19804182485677,37.524688,139.936928,2017-02-20 12:04:25.581
45,84.50360129166165,37.524688,139.936928,2017-02-20 12:04:27.581
46,81.50426521042027,37.524688,139.936928,2017-02-20 12:04:29.581
47,57.820055962183915,37.524688,139.936928,2017-02-20 12:04:31.601
48,56.99659163527235,37.524688,139.936928,2017-02-20 12:04:33.581
49,59.72351213404272,37.5247,139.93692,2017-02-20 12:04:35.581
50,63.317783912736786,37.52471,139.936915,2017-02-20 12:04:37.581
51,65.9869117970893,37.524708000000004,139.93691299999998,2017-02-20 12:04:39.581
52,63.1490268943744,37.524707,139.936915,2017-02-20 12:04:41.591
53,60.69903286128829,37.524707,139.936915,2017-02-20 12:04:43.581
54,59.90088691674123,37.524707,139.936915,2017-02-20 12:04:45.581
